alternative_id,sub_code,raw_score
A94,S38,0.3018148735391679
A95,S38,0.4364589174150412
A96,S38,0.2949664969650807
A97,S38,0.3648603775761504
A98,S38,0.4558393431556051
A99,S38,0.4608705682271652
A100,S38,0.4656390351966453
A101,S38,0.4044528575209196
A102,S38,0.4162397721009279
A103,S38,0.1783053230305475
A104,S38,0.3201564395560945
A105,S38,0.2345526846764789
A106,S38,0.4725730008749025
A107,S38,0.2872047473518841
A108,S38,0.3171050680514209
A109,S38,0.3908011824770199
A110,S38,0.4376710158968202
A111,S38,0.4384623327637704
A112,S38,0.2572493148616102
A113,S38,0.3418064906499222
A114,S38,0.2837434189933026
A115,S38,0.2292778955954261
A116,S38,0.3346957070916213
A117,S38,0.216001265873849
A118,S38,0.1848267689817449
A119,S38,0.2478221199501394
A120,S38,0.2595478414910328
A121,S38,0.2508649704769378
A122,S38,0.06656003329517679
A123,S38,0.417847774229791
A124,S38,0.3461895143131204
A125,S38,0.1568062957389715
A126,S38,0.2579771554953696
A127,S38,0.2214803945468307
A128,S38,0.3600847481615385
A129,S38,0.4127136500377088
A130,S38,0.1930183889036559
A131,S38,0.2095039908176855
A132,S38,0.2762905112416513
A133,S38,0.3340201381808419
A134,S38,0.3346731862452037
A135,S38,0.240922427001883
A136,S38,0.3374024394993136
A137,S38,0.1777636733038044
A138,S38,0.4207317160771661
A139,S38,0.3552153175329699
A140,S38,0.5715491522485405
A141,S38,0.3015250229403655
A142,S38,0.2833944687753844
A143,S38,0.1199741653552161
A144,S38,0.06919823800041457
A145,S38,0.2332474276977154
A146,S38,0.3504884254708014
A147,S38,0.4240659729922435
A148,S38,0.1336768510256621
A149,S38,0.4268788146611875
A150,S38,0.3718196744830645
A151,S38,0.3595173653828631
A1,S39,0.4621727005250528
A2,S39,0.3900195261698004
A3,S39,0.221053760005244
A4,S39,0.3004406351720815
A5,S39,0.1060589124971104
A6,S39,0.2765928677208725
A7,S39,0.2262285161427672
A8,S39,0.1783012348164504
A9,S39,0.367853347729247
A10,S39,0.3051269551654336
A11,S39,0.3608094939500359
A12,S39,0.2561794035531961
A13,S39,0.2455815926621015
A14,S39,0.3915660565517577
A15,S39,0.1961613231957986
A16,S39,0.4642593165069536
A17,S39,0.3071530859274257
A18,S39,0.246443048069938
A19,S39,0.3811832759952263
A20,S39,0.4327201964230101
A21,S39,0.4165478678818632
A22,S39,0.3358301309917073
A23,S39,0.3112457136182636
A24,S39,0.3541463770514525
A25,S39,0.2276560389468902
A26,S39,0.2742958825380683
A27,S39,0.3220318419463972
A28,S39,0.3434131377278691
A29,S39,0.2658800521946287
A30,S39,0.220326992134311
A31,S39,0.2640803366632286
A32,S39,0.2821493436766193
A33,S39,0.3726213803891926
A34,S39,0.2150695475539974
A35,S39,0.4547976285695097
A36,S39,0.2284121742983477
A37,S39,0.3930422283854002
A38,S39,0.3723945355922647
A39,S39,0.2731072735646708
A40,S39,0.3736271848588708
A41,S39,0.1635785378282081
A42,S39,0.4333323998988268
A43,S39,0.3924027682150406
A44,S39,0.2343999938128479
A45,S39,0.3701312545188172
A46,S39,0.2447079583162748
A47,S39,0.2475693260612203
A48,S39,0.3316094021152136
A49,S39,0.2760883745903268
A50,S39,0.3389114398510825
A51,S39,0.377887498393828
A52,S39,0.183801992636366
A53,S39,0.5180584873512123
A54,S39,0.1066159191246588
A55,S39,0.4532060281132226
A56,S39,0.4527328017391952
A57,S39,0.1875996465899719
A58,S39,0.2889372177681863
A59,S39,0.2008273116269887
A60,S39,0.3046026195745895
A61,S39,0.3563360157316025
A62,S39,0.4070437651790336
A63,S39,0.4472533114695519
A64,S39,0.4121735207083974
A65,S39,0.2002953358458276
A66,S39,0.2873442931311413
A67,S39,0.2271885588223164
A68,S39,0.177884360867786
A69,S39,0.3478685156122351
A70,S39,0.4556910053085845
A71,S39,0.1663052294439598
A72,S39,0.2288694471109723
A73,S39,0.2930199802376821
A74,S39,0.2763807541522902
A75,S39,0.2024578212468451
A76,S39,0.3815753839904124
A77,S39,0.2156658546456496
A78,S39,0.2411817631939568
A79,S39,0.3318367527532855
A80,S39,0.3477774682770618
A81,S39,0.2687821038359082
A82,S39,0.2841866279550274
A83,S39,0.3088736573149541
A84,S39,0.2046622390112169
A85,S39,0.3148228851558398
A86,S39,0.4658409387355602
A87,S39,0.3429983522927565
A88,S39,0.3347462563163893
A89,S39,0.322106845526015
A90,S39,0.3370150675569058
A91,S39,0.4197946845090641
A92,S39,0.3302050776001221
A93,S39,0.3043923063120707
A94,S39,0.3470813073065709
A95,S39,0.2372591335650433
A96,S39,0.1712009718753807
A97,S39,0.1796969337008824
A98,S39,0.3729408501034129
A99,S39,0.4330321878734741
A100,S39,0.5422532007601027
A101,S39,0.4443709117564155
A102,S39,0.3382901596829608
A103,S39,0.1936724550270587
A104,S39,0.2167992481620485
A105,S39,0.2820891632527593
A106,S39,0.2711228811163108
A107,S39,0.3214626419360873
A108,S39,0.2455936482318486
A109,S39,0.0732900622279111
A110,S39,0.3997708044276005
A111,S39,0.1313364439762808
A112,S39,0.3201159644344225
A113,S39,0.5308761282478964
A114,S39,0.2457070924210271
A115,S39,0.1894312671048499
A116,S39,0.3364055572282505
A117,S39,0.377355181865229
A118,S39,0.4800302882478446
A119,S39,0.2088861524514974
A120,S39,0.2848247804012921
A121,S39,0.2328959703886796
A122,S39,0.2801660974243589
A123,S39,0.4447949185209137
A124,S39,0.1901876984861311
A125,S39,0.3244058985561573
A126,S39,0.2783060008692756
A127,S39,0.4236956302323851
A128,S39,0.3547448584026484
A129,S39,0.3503927968672646
A130,S39,0.2668184524521659
A131,S39,0.3635215598934224
A132,S39,0.3160817650796686
A133,S39,0.3803451993852943
A134,S39,0.2461451805027705
A135,S39,0.3584234675357868
A136,S39,0.3656385529376084
A137,S39,0.3820399134273342
A138,S39,0.4043901974795265
A139,S39,0.1417118806412797
A140,S39,0.4217597216602815
A141,S39,0.2079566349072549
A142,S39,0.2694308151699109
A143,S39,0.1858644751317593
A144,S39,0.4051809188795962
A145,S39,0.08575791201010408
A146,S39,0.5839611024825925
A147,S39,0.4477589038594491
A148,S39,0.3621223472070042
A149,S39,0.2029642327095818
A150,S39,0.4301796766697978
A151,S39,0.3713618813118035
A1,S40,0.4147840714512706
A2,S40,0.396705258887297
A3,S40,0.2996719675885312
A4,S40,0.2094316608022955
A5,S40,0.1424537563187318
A6,S40,0.2265548682407229
A7,S40,0.2783687702674226
A8,S40,0.2004943586103217
A9,S40,0.238804206725962
A10,S40,0.3273181993282288
A11,S40,0.3217505721713566
A12,S40,0.2828695450342661
A13,S40,0.3653636288137906
A14,S40,0.3660183240144994
A15,S40,0.1987338300750403
A16,S40,0.4706031937980902
A17,S40,0.2449303075952349
A18,S40,0.2753531561143056
A19,S40,0.3304010083395048
A20,S40,0.3824926776874031
A21,S40,0.436788960385016
A22,S40,0.3603471655439779
A23,S40,0.3110921044647341
A24,S40,0.3050985709087731
A25,S40,0.2339137789788086
A26,S40,0.3177861660079855
A27,S40,0.3496183754606864
A28,S40,0.2916330935242578
A29,S40,0.2861804190606761
A30,S40,0.1805655635134429
A31,S40,0.3076347202733647
A32,S40,0.2920234379277475
A33,S40,0.3249795317169247
A34,S40,0.1803454596483451
A35,S40,0.3082067128454526
A36,S40,0.2505619961635997
A37,S40,0.4231351458757043
A38,S40,0.3619773328061242
A39,S40,0.172286628674174
A40,S40,0.4476378906257577
A41,S40,0.114208856930157
A42,S40,0.4531455004276784
A43,S40,0.3494764585202963
A44,S40,0.3144610648632572
A45,S40,0.4738312191711901
A46,S40,0.2527695269095652
A47,S40,0.2875749420524594
A48,S40,0.3519336941941678
A49,S40,0.2650234840432357
A50,S40,0.387019703842541
A51,S40,0.3592258109400746
A52,S40,0.08727118559703931
A53,S40,0.3234935195411641
A54,S40,0.1848514641872602
A55,S40,0.375763782579821
A56,S40,0.384054189732381
A57,S40,0.2539726926211437
A58,S40,0.3325965022602749
A59,S40,0.2091562953859
A60,S40,0.2809196916448025
A61,S40,0.3109315566185225
A62,S40,0.3187293840741436
A63,S40,0.4344078221376934
A64,S40,0.4563723088383532
A65,S40,0.2976882451462159
A66,S40,0.2095714909928488
A67,S40,0.1386302047120379
A68,S40,0.2070850680372641
A69,S40,0.399842450128601
A70,S40,0.4716424632676107
A71,S40,0.2779666630971557
A72,S40,0.2422595556145936
A73,S40,0.2896911539915354
A74,S40,0.3895687781903905
A75,S40,0.2596392665604454
A76,S40,0.4069654457384423
A77,S40,0.2874902549814857
A78,S40,0.2610157614041274
A79,S40,0.3001971008673094
A80,S40,0.245021419456467
A81,S40,0.3074359177598995
A82,S40,0.3585796335091456
A83,S40,0.390098807789139
A84,S40,0.3211588134444471
A85,S40,0.3448888667250377
A86,S40,0.4224856273529804
A87,S40,0.3093785218735905
A88,S40,0.3277332232443404
A89,S40,0.3916398038296748
A90,S40,0.2910941597058354
A91,S40,0.4302741861857624
A92,S40,0.3598932908552591
A93,S40,0.363058378597055
A94,S40,0.4101825730848263
A95,S40,0.2068363190815617
A96,S40,0.2577126618769081
A97,S40,0.2371431143215943
A98,S40,0.3055545820185935
A99,S40,0.4938766703278391
A100,S40,0.4389769341815143
A101,S40,0.4153214123743383
A102,S40,0.3026174036058628
A103,S40,0.1758722982369329
A104,S40,0.230683472693165
A105,S40,0.2730286690780571
A106,S40,0.2606221665801504
A107,S40,0.2284119011215277
A108,S40,0.2935758748692729
A109,S40,0.1220323809709619
A110,S40,0.4167760639504745
A111,S40,0.2242492418309046
A112,S40,0.3521906809277983
A113,S40,0.4454323412833133
A114,S40,0.2105517438925092
A115,S40,0.08111710946475952
A116,S40,0.3288272569729857
A117,S40,0.482262578291127
A118,S40,0.4425684573261005
A119,S40,0.2594760005755926
A120,S40,0.2583872509542112
A121,S40,0.2214753985813225
A122,S40,0.2622553077100477
A123,S40,0.4755619501245984
A124,S40,0.1167890148743661
A125,S40,0.354199082611745
A126,S40,0.3439531800305426
A127,S40,0.4225792941871351
A128,S40,0.3536018557670232
A129,S40,0.3521290100111086
A130,S40,0.3110008632633364
A131,S40,0.3337777101836868
A132,S40,0.232057146384459
A133,S40,0.4141136768848441
A134,S40,0.256742685797184
A135,S40,0.3038745996434745
A136,S40,0.3038356192392639
A137,S40,0.367811729696519
A138,S40,0.2911985600290427
A139,S40,0.180847699140978
A140,S40,0.4359767843260511
A141,S40,0.1978161337383867
A142,S40,0.2374368857708056
A143,S40,0.3126094365150076
A144,S40,0.452090805124376
A145,S40,0.228281292796474
A146,S40,0.6309766446458082
A147,S40,0.4545019600467455
A148,S40,0.2705979840163383
A149,S40,0.344062619771736
A150,S40,0.3358967362116822
A151,S40,0.3332801028246432
A1,S41,0.4572872230974194
A2,S41,0.4321690215902214
A3,S41,0.3142808471710996
A4,S41,0.1999085320047232
A5,S41,0.1669581574000063
A6,S41,0.2251996817902183
A7,S41,0.3063158002918666
A8,S41,0.2177261666828295
A9,S41,0.2934254334361432
A10,S41,0.3552364920453595
A11,S41,0.248603380136406
A12,S41,0.3472335615532913
A13,S41,0.2465181193269528
A14,S41,0.3245279688173618
A15,S41,0.2393660125421793
A16,S41,0.4591124573882756
A17,S41,0.3014971894623953
A18,S41,0.3133007866922978
A19,S41,0.3922647653932935
A20,S41,0.3234920285405385
A21,S41,0.4570566338557833
A22,S41,0.3761891400173753
A23,S41,0.3021323563254568
A24,S41,0.3011892435656437
A25,S41,0.2146545194868078
A26,S41,0.3098980475927963
A27,S41,0.2662566188798394
A28,S41,0.3130255722666662
A29,S41,0.279308789939038
A30,S41,0.185717852521459
A31,S41,0.2200484874195143
A32,S41,0.3994557992737355
A33,S41,0.2873929672911388
A34,S41,0.2378438933362391
A35,S41,0.4562531276000978
A36,S41,0.2158624933909768
A37,S41,0.4340954937987286
A38,S41,0.2948710644962028
A39,S41,0.3253622024363357
A40,S41,0.4640628319026581
A41,S41,0.1871959927738561
A42,S41,0.3780457708240056
A43,S41,0.4347502818382826
A44,S41,0.2316674143042921
A45,S41,0.3975459891813786
A46,S41,0.2833269458824197
A47,S41,0.2855869697848594
A48,S41,0.4180915103141642
A49,S41,0.2775303091118114
A50,S41,0.4198306503235399
A51,S41,0.3903792062905357
A52,S41,0.1231192819763043
A53,S41,0.4235966184871919
A54,S41,0.209930798073987
A55,S41,0.3925621210858154
A56,S41,0.4626333140568132
A57,S41,0.2686270125371072
A58,S41,0.3211427682714397
A59,S41,0.2007362530948965
A60,S41,0.2476537233055793
A61,S41,0.260813677887072
A62,S41,0.3886223270406269
A63,S41,0.448926336783003
A64,S41,0.3338167268921362
A65,S41,0.2667127916948939
A66,S41,0.303839377745003
A67,S41,0.1604017003192404
A68,S41,0.3047142371700347
A69,S41,0.4143276405214756
A70,S41,0.5089675930416918
A71,S41,0.2008964713463261
A72,S41,0.3067194893939685
A73,S41,0.3856599041691884
A74,S41,0.3968597425581167
A75,S41,0.1971469326222887
A76,S41,0.3385057042455764
A77,S41,0.2589650831008022
A78,S41,0.3351024633246593
A79,S41,0.3910737868079647
A80,S41,0.2770893003329606
A81,S41,0.2806963183220305
A82,S41,0.2141960465232041
A83,S41,0.3717650366878369
A84,S41,0.26016223265945
A85,S41,0.2950750080289657
A86,S41,0.4346521251929334
A87,S41,0.4129884745026677
A88,S41,0.1617918634226685
A89,S41,0.3720967045742359
A90,S41,0.2814973187730988
A91,S41,0.3924288321156521
A92,S41,0.4230301386982434
A93,S41,0.265356794255135
A94,S41,0.386639049743668
A95,S41,0.1983777787180198
A96,S41,0.2764198989756745
A97,S41,0.1839867906474916
A98,S41,0.2933236194995822
A99,S41,0.5091544057932307
A100,S41,0.5208686711550361
A101,S41,0.2983741119205695
A102,S41,0.3321022102444872
A103,S41,0.1803983697543327
A104,S41,0.3064147907919387
A105,S41,0.2175607854460249
A106,S41,0.1310072822051439
A107,S41,0.3237209625970441
A108,S41,0.2197299604259624
A109,S41,0.05725857001292535
A110,S41,0.2496697948895865
A111,S41,0.2608187245467546
A112,S41,0.3401845218535601
A113,S41,0.4783684071269464
A114,S41,0.2995777906400647
A115,S41,0.1304354588253466
A116,S41,0.3630091472845569
A117,S41,0.3441075130923651
A118,S41,0.4772464080766015
A119,S41,0.1382657321933364
A120,S41,0.3457005298183718
A121,S41,0.264026208210975
A122,S41,0.3335979519152908
A123,S41,0.5384752158008164
A124,S41,0.2161038136374034
A125,S41,0.3672689375567944
A126,S41,0.4505580169105378
A127,S41,0.3913177018070295
A128,S41,0.2801845633615681
A129,S41,0.351250008007583
A130,S41,0.2452989191152901
A131,S41,0.4035948976442331
A132,S41,0.2727270371056821
A133,S41,0.3410611021935787
A134,S41,0.2620435243205344
A135,S41,0.3783052171440075
A136,S41,0.304743309405045
A137,S41,0.3800132141589949
A138,S41,0.384923763511626
A139,S41,0.1268376298408432
A140,S41,0.4219018793914601
A141,S41,0.2675722635500004
A142,S41,0.1859735475847308
A143,S41,0.2858761738636132
A144,S41,0.3822729544297284
A145,S41,0.1719285911633197
A146,S41,0.5345515812910855
A147,S41,0.434183378394747
A148,S41,0.3828145567701114
A149,S41,0.3484535476017082
A150,S41,0.3495957914587578
A151,S41,0.3476657415520279
A1,S42,0.3355592282847368
A2,S42,0.4201673362310593
A3,S42,0.283347492317897
A4,S42,0.2440555993835348
A5,S42,0.3245346462495823
A6,S42,0.2551015483069825
A7,S42,0.3597838307508577
A8,S42,0.292196572873953
A9,S42,0.03857641191247717
A10,S42,0.3586734891531577
A11,S42,0.3345969681011085
A12,S42,0.3485372454520214
A13,S42,0.2983748565054943
A14,S42,0.393136218598932
A15,S42,0.3779734173812326
A16,S42,0.2653353620040001
A17,S42,0.3987580494502466
A18,S42,0.2313649732752759
A19,S42,0.1703011857182614
A20,S42,0.2099767830855933
A21,S42,0.3147068147816016
A22,S42,0.4173446390535498
A23,S42,0.3764082088519526
A24,S42,0.3941894047250315
A25,S42,0.344869301031814
A26,S42,0.3167276095664008
A27,S42,0.3217961614962942
A28,S42,0.4175215157934495
A29,S42,0.3689170414298108
A30,S42,0.3797929387932998
A31,S42,0.3934613869941885
A32,S42,0.3552552747742727
A33,S42,0.4132563941855916
A34,S42,0.3087297432156079
A35,S42,0.2315173406196143
A36,S42,0.4010791147078935
A37,S42,0.298019726870086
A38,S42,0.2831122351765
A39,S42,0.300191393779049
A40,S42,0.2860588006628533
A41,S42,0.304740996447936
A42,S42,0.1494155818507136
A43,S42,0.3115562767823606
A44,S42,0.3037599797356059
A45,S42,0.09599539687575945
A46,S42,0.3721536739167159
A47,S42,0.3640744679556647
A48,S42,0.243935121315736
A49,S42,0.2441016017869669
A50,S42,0.1891886887387937
A51,S42,0.2261035325710901
A52,S42,0.3299004378944542
A53,S42,0.3123219380501455
A54,S42,0.2981733847251855
A55,S42,0.1820783447897047
A56,S42,0.3250854339113195
A57,S42,0.2047326591625749
A58,S42,0.250908360148173
A59,S42,0.3621669279751002
A60,S42,0.4449445251702521
A61,S42,0.2196703124202353
A62,S42,0.05373383532211302
A63,S42,0.3414081418448059
A64,S42,0.5307381991207986
A65,S42,0.3985422520800221
A66,S42,0.3311504241500223
A67,S42,0.2171268769437446
A68,S42,0.3360265548456091
A69,S42,0.2299237174140235
A70,S42,0.3969910622275082
A71,S42,0.3382268562786759
A72,S42,0.3857413884108603
A73,S42,0.5208016072658336
A74,S42,0.3161988910550219
A75,S42,0.2778207709474671
A76,S42,0.2377751637428334
A77,S42,0.2163399049393168
A78,S42,0.2190000935726934
A79,S42,0.3054059320432156
A80,S42,0.2061266376907698
A81,S42,0.3501956151254125
A82,S42,0.2684542330315475
A83,S42,0.4187556692955209
A84,S42,0.2625681099721379
A85,S42,0.3177484415562699
A86,S42,0.2265193154998674
A87,S42,0.3089616709648259
A88,S42,0.4229318437750709
A89,S42,0.2703126485984678
A90,S42,0.252701447331998
A91,S42,0.2379207176662323
A92,S42,0.2232982894760887
A93,S42,0.2393544954798053
A94,S42,0.1628832447018796
A95,S42,0.4159670333641123
A96,S42,0.3282646741120255
A97,S42,0.377671858714112
A98,S42,0.3294882554741834
A99,S42,0.1528090981806306
A100,S42,0.35265782101956
A101,S42,0.3117497382043591
A102,S42,0.2535102141072785
A103,S42,0.2143157931966298
A104,S42,0.2264241571721755
A105,S42,0.2822680727394293
A106,S42,0.4597039973693246
A107,S42,0.3558224015567164
A108,S42,0.2943297582572663
A109,S42,0.4034733595259066
A110,S42,0.302795032427886
A111,S42,0.3058799986819933
A112,S42,0.2502584031857269
A113,S42,0.2926419523177815
A114,S42,0.3522695137743546
A115,S42,0.3515460151645491
A116,S42,0.3174648284630833
A117,S42,0.1817623727629724
A118,S42,0.2150782629661651
A119,S42,0.3910644891716162
A120,S42,0.2088321076908735
A121,S42,0.1118380085081404
A122,S42,0.1982597219287288
A123,S42,0.1729041638928773
A124,S42,0.2527926197517332
A125,S42,0.2230712246334973
A126,S42,0.2359708440310214
A127,S42,0.4586621381134932
A128,S42,0.3989753016196096
A129,S42,0.3136652823376748
A130,S42,0.3936073760438702
A131,S42,0.1255053149299794
A132,S42,0.424260695993415
A133,S42,0.2647581212682847
A134,S42,0.3774509246001205
A135,S42,0.20611513360384
A136,S42,0.2362028940949231
A137,S42,0.3366531270988061
A138,S42,0.3671606835824738
A139,S42,0.2189498335856251
A140,S42,0.2271245546624908
A141,S42,0.3935630966986762
A142,S42,0.1693341112969094
A143,S42,0.4446500746077007
A144,S42,0.2288286882940971
A145,S42,0.371780732929407
A146,S42,0.2834987795932641
A147,S42,0.3938774989434674
A148,S42,0.3031523115445394
A149,S42,0.2463473464076762
A150,S42,0.3498319732598252
A151,S42,0.1697311144944128
A1,S43,0.3879516241860029
A2,S43,0.3818590204559187
A3,S43,0.2288155171006282
A4,S43,0.294907638788008
A5,S43,0.2735107190718908
A6,S43,0.2567832678432829
A7,S43,0.4633250430182886
A8,S43,0.3277432033429086
A9,S43,0.02402039287788822
A10,S43,0.3658019375287291
A11,S43,0.3545093789398058
A12,S43,0.2993542780880889
A13,S43,0.3271511244956499
A14,S43,0.4256193732672091
A15,S43,0.2888727134304057
A16,S43,0.2185522625450015
A17,S43,0.3162094976476345
A18,S43,0.2472520772028559
A19,S43,0.07329530662089483
A20,S43,0.3693611900267404
A21,S43,0.4036372259503911
A22,S43,0.3940619599878873
A23,S43,0.4035697225270342
A24,S43,0.4736724784717998
A25,S43,0.3898425751241347
A26,S43,0.2961121353424949
A27,S43,0.3494625448535082
A28,S43,0.3681657412176126
A29,S43,0.3492496767241197
A30,S43,0.3699936835767156
A31,S43,0.3358818886784119
A32,S43,0.2760466310380587
A33,S43,0.3937784047377539
A34,S43,0.2292621732478916
A35,S43,0.2418137728833387
A36,S43,0.2919674976668185
A37,S43,0.2513402662636592
A38,S43,0.2270891042512523
A39,S43,0.4336191483180191
A40,S43,0.3019419421441173
A41,S43,0.2254268190065081
A42,S43,0.1587154319100924
A43,S43,0.2978563949871472
A44,S43,0.2617496722285932
A45,S43,0.1783613117896949
A46,S43,0.3821263872324884
A47,S43,0.3553937809825
A48,S43,0.2158171424741404
A49,S43,0.2879513182543078
A50,S43,0.3045181899523822
A51,S43,0.1899907350335207
A52,S43,0.3983673392034073
A53,S43,0.319479044091988
A54,S43,0.2637427354502302
A55,S43,0.1042458233071533
A56,S43,0.4331035444974937
A57,S43,0.2134396092402508
A58,S43,0.3409528897243997
A59,S43,0.2936062422562313
A60,S43,0.3667275210569479
A61,S43,0.1717338466218497
A62,S43,0.0480800164785008
A63,S43,0.2748534614525296
A64,S43,0.4580999228576444
A65,S43,0.3353887601838302
A66,S43,0.2745092568719243
A67,S43,0.2961935665793674
A68,S43,0.4022688715300393
A69,S43,0.2078876647824157
A70,S43,0.3015146587174595
A71,S43,0.3035263335513262
A72,S43,0.3795605611625467
A73,S43,0.5681147753925686
A74,S43,0.382033997353511
A75,S43,0.2422031273438815
A76,S43,0.2532445986065572
A77,S43,0.1707505876932991
A78,S43,0.2118850233103559
A79,S43,0.2495989064497451
A80,S43,0.3229139986431608
A81,S43,0.3573180035362922
A82,S43,0.2453255697312104
A83,S43,0.344230221005183
A84,S43,0.3168302389893082
A85,S43,0.3543383511097951
A86,S43,0.2628533288534658
A87,S43,0.3811361514935564
A88,S43,0.4347817922604006
A89,S43,0.3093290393267407
A90,S43,0.2657541556115893
A91,S43,0.3082196400740307
A92,S43,0.257885270403149
A93,S43,0.2586150669514981
A94,S43,0.2447419117716891
A95,S43,0.3605642635361153
A96,S43,0.34009012455598
A97,S43,0.2654862885672939
A98,S43,0.372328777630721
A99,S43,0.3451053900948121
A100,S43,0.2414926240915891
A101,S43,0.3676810673344235
A102,S43,0.3800972771912109
A103,S43,0.2376588650482557
A104,S43,0.1268919459590114
A105,S43,0.2961621980871351
A106,S43,0.4821604100121356
A107,S43,0.429322835212941
A108,S43,0.3253902061624229
A109,S43,0.4375617892376103
A110,S43,0.3054939842268146
A111,S43,0.3276019850953845
A112,S43,0.2226495052398729
A113,S43,0.3594160482041654
A114,S43,0.4058275584763918
A115,S43,0.375136590343397
A116,S43,0.2355290355318356
A117,S43,0.2521288333584782
A118,S43,0.3268969676180629
A119,S43,0.3686106298876257
A120,S43,0.2424071725593534
A121,S43,0.1499671874346103
A122,S43,0.3046855108015878
A123,S43,0.2194686492506803
A124,S43,0.2020977805381313
A125,S43,0.2860800193177218
A126,S43,0.3169311719379568
A127,S43,0.4269887411119335
A128,S43,0.3573856268146635
A129,S43,0.3181961720212335
A130,S43,0.3132238669152627
A131,S43,0.2060875352243404
A132,S43,0.408492525079772
A133,S43,0.2714298525552564
A134,S43,0.3530133658297118
A135,S43,0.1749881465352577
A136,S43,0.2271502849450349
A137,S43,0.3627522221826409
A138,S43,0.4042923997228696
A139,S43,0.30032132270831
A140,S43,0.2306012327604472
A141,S43,0.3564563289262099
A142,S43,0.1135239965011443
A143,S43,0.3790428597872952
A144,S43,0.1698252911691393
A145,S43,0.4229560549868719
A146,S43,0.2849081544622978
A147,S43,0.3754999477950562
A148,S43,0.1616754784203271
A149,S43,0.2397169065751505
A150,S43,0.3506558006733235
A151,S43,0.2360210887715726
A1,S44,0.3548738716789529
A2,S44,0.3793886812812952
A3,S44,0.3884356785015526
A4,S44,0.2807766618350173
A5,S44,0.2977146852927181
A6,S44,0.2995945657932835
A7,S44,0.510181621724163
A8,S44,0.2626877327727363
A9,S44,0.09105239035369682
A10,S44,0.357229564034342
A11,S44,0.3491625680346652
A12,S44,0.276146699528782
A13,S44,0.2724610235519033
A14,S44,0.4337389445547724
A15,S44,0.5269731818652929
A16,S44,0.27873990442591
A17,S44,0.3033294402070881
A18,S44,0.2066116486075103
A19,S44,0.1710084392804564
A20,S44,0.1738518103660922
A21,S44,0.364886993053587
A22,S44,0.4203398124935698
A23,S44,0.2930587299297168
A24,S44,0.4153897653925084
A25,S44,0.3726088430664517
A26,S44,0.2203750465125753
A27,S44,0.3372126600724079
A28,S44,0.4464588814629718
A29,S44,0.4036701233121042
A30,S44,0.4075639876742866
A31,S44,0.356101773901645
A32,S44,0.3402690576038176
A33,S44,0.3741632599111763
A34,S44,0.2103584864657233
A35,S44,0.3251205352709346
A36,S44,0.3005919999926969
A37,S44,0.2626448047667724
A38,S44,0.2479791761576911
A39,S44,0.26208017562729
A40,S44,0.2323701249933086
A41,S44,0.2094584672115766
A42,S44,0.2507052603882807
A43,S44,0.269663631490319
A44,S44,0.2609627771573038
A45,S44,0.2188528907928839
A46,S44,0.420640043766679
A47,S44,0.3867087965274503
A48,S44,0.1166388605716354
A49,S44,0.2996763448345183
A50,S44,0.2755870708232136
A51,S44,0.2525777125815957
A52,S44,0.4091839275749546
A53,S44,0.3987648898692948
A54,S44,0.3834100236065338
A55,S44,0.1080733709546844
A56,S44,0.4337499392140768
A57,S44,0.2204448633714589
A58,S44,0.3347936526685703
A59,S44,0.2544474753645383
A60,S44,0.4139279626079778
A61,S44,0.1607820249088492
A62,S44,0.09092362558124958
A63,S44,0.3709419842774366
A64,S44,0.3651910534511777
A65,S44,0.4103799247667205
A66,S44,0.3753951585988099
A67,S44,0.257602007102803
A68,S44,0.4079061621426404
A69,S44,0.2413245652680434
A70,S44,0.3626887630637906
A71,S44,0.3375503193569233
A72,S44,0.3416114960437989
A73,S44,0.4886425866344042
A74,S44,0.3721838043935056
A75,S44,0.2654226769389199
A76,S44,0.2989187067685473
A77,S44,0.1396225720848082
A78,S44,0.2352105989418853
A79,S44,0.3200313059504655
A80,S44,0.248190590889433
A81,S44,0.259749897152262
A82,S44,0.2716810555792029
A83,S44,0.3922471261813433
A84,S44,0.3087302074021035
A85,S44,0.3788597968123343
A86,S44,0.2788316187321421
A87,S44,0.3333492827344969
A88,S44,0.3235566971236566
A89,S44,0.2245759365244912
A90,S44,0.2794468869520655
A91,S44,0.2117951955599043
A92,S44,0.2032848716184569
A93,S44,0.2430179380524105
A94,S44,0.2691553821236834
A95,S44,0.42742084161949
A96,S44,0.3444048848043452
A97,S44,0.3900747879809137
A98,S44,0.334063900620378
A99,S44,0.3018773752992763
A100,S44,0.3439000527815743
A101,S44,0.2505129205346917
A102,S44,0.3726237124436794
A103,S44,0.3629585715240039
A104,S44,0.1016740853530076
A105,S44,0.3187464993486699
A106,S44,0.4306141748440846
A107,S44,0.3529907836424708
A108,S44,0.3064591762045676
A109,S44,0.3793751738924309
A110,S44,0.2521091104979328
A111,S44,0.4005591129347303
A112,S44,0.2502373045569688
A113,S44,0.2651835102866051
A114,S44,0.3990366986962272
A115,S44,0.3579474930936655
A116,S44,0.2610776311325912
A117,S44,0.2725473538686694
A118,S44,0.3536389531580107
A119,S44,0.3803771939426411
A120,S44,0.1971908268579972
A121,S44,0.1179360980220927
A122,S44,0.2790655181414118
A123,S44,0.2138345369540271
A124,S44,0.2182674710326638
A125,S44,0.2969600181928242
